"Makasi pesanan ny udah nyampe,saya sangat puas pesananya sesuai dngn gambar",1
mantap sampai dengan selamat.terimkasih.,1
bagus banget mkasih lazada kurir dan seller ny,1
paketnya sudah di terima dan kurirnya sangat ramah,1
mantap gan barang nya,1
besttt pelayanan bagus ,1
"alhamdulilah, brg dah sampai. barang sesuai pesanan.",1
barang rusak,0
paking rapi barang bagus,1
"Bagus kok, realpick.  Mantap",1
barang bagus normal,1
bagus bangett good job ,1
bagus brpungsi baik,1
bagus sekali barang nya mantul puas makasih lazada,1
"alhamdulilah paket sesuai yang di inginkan berfungsi dengan baik , kurir nya juga ramah .",1
Alhamdulillah barang dah sampai udh di coba hasilnya bagus ... makasih Lazada,1
kecewa...bgt...cd yg buat instal gk sama ama print nya hadeeeeh...lazadaaaa...aku kapoook,0
bagus. pengoperasiannya harus pake apk... kalau bisa langsung lebih mantaf lagi,1
memang bagus sih cuman yg di sayangkan kaset drivernya gk ad kurang lengkap jdi kita hrus cari drivernya sndiri di gogle 😓,1
"barang nya berfungsi dengan baik, pokoknya udah oke bgt barang  nya dan real pic tapi sayang pengiriman nya lama 😭",1
"Pengiriman Cepat Dan Pengemasan Barang Juga Aman,Yang Terpenting Barang Berfungsi Sangat Baik,Thanks......",1
baru smpet kasih ulasan krn brg baru di pake.alhmdulillah berjalan dg baik...brg mulus.goodjob.thanks,1
"bloothot nya bisa konek, sangat kecewa",0
mantab berfungsi dengan baik,1
"barang sudah sampai. kondisi bagus, sesuai dengan deskripsi. terimakasih..",1
Barang sesuai lancarrr jayaa 👍👍👍,1
mantap. barang sdh sampai. semoga awet.. ,1
"printer ok,  kertas cuma dpt 1rol, tidak sesuai jadi kecewa",0
makasih barang nya bagus buanget...mulus buanget n lancar tanpa ad kerusakan sedikitpun makasih lazada,1
peking rapi aman.pengiriman cepat dan yg terpenting mesin berpungsi sudah di pakai buat jualan bosku......mantul......pake banget.....,1
"bagus berpungsi dengan baik udah d coba , pokonya  produk mantuuuuùuuuul penjual ny juga respon baget , kurir nya ramah banget sopan lagi",1
"barang bagus semua berfungsi dgn baik.mudah2an awet dipakaix,pengiriman cepat packingan rapihhhhh tooppp dech...",1
Barang nya bagus mudah di gunakan,1
bagus ternyataaa :* maaf bru ngasi ulasannnn,1
"kecewa ngk ada bonus kertasnya, buat yg mau beli jangan tertipu Sm gambar bonusnya karna ngk ada bonus kertasnya 😏",0
barang sudah diterima...alhamdulillah berfungsi dgn baik...paking rapi...,1
Berfungsi dg baik,1
"pesanannya sdh sampe, pengirimanya cepat� mantap 😍👍👍",1
Alhamdulillah barangnya bagus dan sesuai gambar udh saya pake juga ,1
bagus sesuai gambar makasih semoga bermanfaat 🙏,1
alhamdulillah sangat bagus dan berfungsi tanpa ada kerusakan terima kasih ,1
"Biarkan bintang yg berbicara, barang sesuai deskripsi, berfungsi dgn baik, recommended seller lah pokoknya,,,,.",1
"Walaupun agak lama sampainya, wajar sih ya dri cina, jd hrus lewat cukai dll. Tp overall keren, puas bener dah, laptop jd ngebut lg, ga santai wkwk trims lazada dan seller. ",1
"Barang work, bagus, sesuai acpektasi dan gambar, thnx buat yg jualan, abis ini mau beli RAM DDR3 nya ",1
"Barang Bagus Banget, Semoga Sukses selalu👍",1
"barang telah diterima dalam keadaan baik, respon penjual baik, kurir ramah, produk langsung di pasang dan bagus bgt. recommended terimakasih lazada dan Intelligent Elektronics store",1
Terima kasih Lazada. Barang yg sampai sesuai pesanan. Sudah dicoba dan terbaca sesuai yang diharapkan. Mantap!!!,1
Barang cepat sampai. Walaupun skrg minggu barang tetap dikirim. Mantul.. barangnya terbaca. Terima kasih. Rekomendasi,1
"paketan sesuai dengan orderan,packing nya juga rapih..langsung di coba dan ternyata RAM nya bisa kebaca,alhamdulillah puas",1
berfungsi dengan baik,1
paking bagus . barang okeee tokcerr,1
berfungsi dengan baik,1
barang bagus sesuai deskripsu,1
"Rapih dan berfungsi dngan baik,walau agak lama",1
barang fungsi semua,1
barang sangat bagus dan memuaskan,1
"Good packing, barang berfungsi baik, thanks..",1
"barang sesuai dan pas dipasang aman... sayangnya bukan stokntoko ya , jadi nunggu agak lama",1
Barang bagus,1
"Chat dgn Penjual fast response. Packing sangat aman dgn kardus. Dan yg paling penting, Produk amat sangat baik. Saya sdh coba pasang RAM-nya, speed Laptop (Lenovo IP 320) langsung gaspol buat kerja desain. Bravo!",1
"Barang murah, ketika paket tiba packing nya pun rapih, pas d coba langsung d laptop nya pun, alhasil 100% work tak ada kendala sedikit pun, laptop makin lancar jaya dr sebelum nya lag, gegara disk dan ram nya kepake banyak. Hope bisa awet lama hehehe",1
"nice worth it, harga murah, pengiriman cepat, 1 minggu lebih cepat dari perkiraan lazada, nicee nicee nicee ",1
produk original.... terimakasih a data semoga awet....,1
"respon cepat, barang bagus. recomended seller",1
Mantap,1
berfungsi dengan baik... pengiriman jg cepat.. trimakasih,1
mantap ram berfungsi dengan baik,1
"Mantap, pengirimannya cepat, packingnya rapih bgt dan barangnya sesuai dengan ekspektasi! ",1
sesuai pesanan,1
mantap cepat sampai,1
bagus banget barangnya gan,1
kecewa sama ini barang rusak parah pas dateng kerumah,0
kacau pas dateng pada copotan gini,0
bagus banget packingan juga rapih,1
keren coyyy,1
"cepat sampai mantap banget pelayanannya, nanti beli lagi disini ah semoga awet",1
awet awet dah ini barang bagus soalnya,1
murah dan bagus,1
udah mahal jelek pula ini barangnya,0
elegan banget kalo dipake wkwkwk,1
barangnya cepat sampai dan bagus,1
luarannya halus banget jadi keliatan elegan dan keren,1
"manfaatin diskon jadi lebih hemat, eh ternyata barangnya bagus dong",1
"rugi banget beli ini barang, mana mahal banget pula",0
boros batre woii,0
"packingnya gimana sih ini, kok dateng2 berantakan? Jadi jelek pula",0
"kesel amat sama pelayanan tokonya, bikin marah doang!",0
lama banget sampenya,0
"rugi banget beli di toko ini, mending toko sebelah",0
"paket sdh sampai realpic dan bekerja sangat baik, dan free nya juga sangat lucu, trmksh seller dan lazada sukses sellu.",1
terimakasih lazada barang bagus sesuai pesanan pas di coba bisa mantap lah semoga awet aja nih banrang,1
Tuk seller mkasih banyak atas responnya yg bgitu cepat ngirimnya...barangnya mantul banget dapat dipungsikan dgan baik hingga data dpt digunakan kembali juga pengirimannya cepet banget dibawah waktu estimas...lazada thanks n sukses slaluaaamiini,1
"Toko dengan harga termurah, dann masih dapet bonus usb otg. Mantaplah, barang berfungsi dengan baik. Sayangnya pengiriman ke Balikpapan lama banget sampe 6 hari, yg biasanya cuman 3 hari. Okelah itu bukan kekurangan toko, tp masalah dipihak ekspedisi. Tp maklum juga, mungkin efek corona",1
kereeeeennn.... barang ok sesuai gambar dan berfungsi dgn baik yg paling mengesankan barang cepat banget nyampe👍,1
"paket telah diterima, packing rapih, aman, dan semuanya berfungsi dengan baik. Good job lah buat lazada, seller, dan kurir.",1
"allhamdulillah kalau untuk barang, sangat pas, sangat mantab, dan 100 lah poinn untuk barangnya, semua work.. cuma sya mau kasih satu komplain sja dan sya tidak tahu itu kesalahannya dimana tapi barang sampai dtempat saya dlam kondisi basah kuyub, kabel data basah, tempat hard disk basah, kotak dan buku panduan basah jadinya remuk kotaknya dan buku panduannya.. entah kenapa bisa basah bgtu sya tdk tahu kesalahannya dimna.. saya harap hal itu tdk terjadi lagi kedepannya.. dan untungnya sya coba work sih, cma khwatir saja karatan dan tidak bertahan lama.. jadi maaf bintang sya kasih tdk full. agar dperhatikan ..",1
barang sudah diterima dengan baik...pengiriman cukup cepat...ajib deh buat barangnya berpungsi dengan baik..tidak kecewa brlanja di lazada,1
"berjalan normal. pengiriman sangat cepat hanya 2 hari 👍 cs cepat tanggap. recommended seller, juara 👏👍",1
barangnya bagus dan berfungsi dengan baik,1
"pengiriman tepat waktu, packing rapih, barang berfungsi dengan baik+bonus",1
pesanan sudah sampai. packing rapi. belum di tes dan semoga berfungsi.  tapi kenapa bonusnya ga ada ya? padahal saya beli disini krna ada bonusnya,1
"Barang sampai dengan selamat, diprosesnya juga cepat. barang dipacking rapih dgn bubblewrap. recommended",1
"Alatnya berfungsi normal, sesuai gambar, hanya hati-hati kalau terjatuh, lebih baik pakai pelindung/tas hardisk lagi.",1
"Ini orderan kedua di seller ini,  barangnya sangat bermanfaat buat yg membutuhkan bagus terimakasih juga bonusnya",1
mang terbaik ini toko udh cepet pacing nya super rapih mantap,1
Bagus sekali barangnya. Terima kasih kirimannya cepat sekali,1
Mantap bos ku pesanan datang cepat,1
"semoga awet, barang bagus berkualitas",1
"paket sudah diterima, pack rapi, bagus barangngnya",1
bagus. barang utuh gk ada kurang. the best lah,1
mantap sesuai dan wow aja deh ,1
"Barang bagus, pengiriman cepat, packing rapi. Recomend banget dah. Pasti puas",1
Mantap puassssss,1
barang mendarat dengan selamat packing oke mudah mudahan bisa di gunakan,1
barang sampai dengan selamat. pengiriman cepat. sesuai deskripsi,1
keren packingnya aman pisaaan gaan.. kurirnya ajiib ramah n keren..thx lazada,1
barang sampai nya cepat bgt.. barang di packing rapih,1
"oke la mantap, walaupun otg nya tdk sesuai gmbar",1
"Pengiriman cepat, barang ok, dikasih bonus lagi otg, makasih banyak",1
Barang mantap gan.,1
"Mantap...sesuai gambar, tanpa cacat... Sangat rekomend.",1
Sangat bagus kali barangnya. Paten kali ah,1
Bagus qualitynya lumayan untuk harga segitu,1
"mantap, packing rapih, pengiriman cuma 2 hari, mantap! 👏",1
"Sangat Puas sekali, berjalan normal! (y)",1
Barang sudah sampai dgn selamat...barang mantap original👍,1
mantap barang bagus,1
"barang bagus, mantap",1
"barang sipp ,berfungsi dengan baik.....Terimakasih...",1
terima kasih belum di coba tapi tidak lecek smoga berfungsi,1
"murah, cepet, apalagi yg pas?",1
"Prlayanan dan response super cepat dan barang sesuai yg dipesan, berfungsi dg baik",1
"pengiriman ny agak lama, barang ny bagus",1
bagus dan berfungsi dengan baik,1
"produknya bagus, yang dijual memang barang bagus, tapi sayang pengirimannya kurang bagus",1
semoga barangnya bagus belum bs sy terima karna masih di luar kota ,1
kualitas cukup bagus dgn harga yg murah jadi irit,1
Overall keren dan berfunsi deangan baik,1
"mantab,,,barang bagus,,sesuai ama kebutuhan,,",1
"bagus, kebaca, sesuai deskripsi",1
pengiriman cepat dan dikemas dengan sangat baik krn diberi spon. tks,1
"bungkus rapi, berfungsi dengan baik, dan ada bonusnya. . good job",1
"Barang Bagus banget, gk nyesel beli disini",1
mantap... semoga awet...,1
barang bagus. bisa langsung digunakan.,1
Barang berfungsi baik dan pengiriman cepat,1
sangat bagus barang sesuai pesanan dan berfungsi baik,1
makasih banyak berfungsi dengan baik,1
Kualitas bagus. Recomended,1
mantap Brang bagus ,1
"mantapp, moga awet, pengiriman cepet",1
Barang sesuai seperti apa yang ada atau tampak di foto,1
"barang sudah sampai ,pengiriman cepat ,bonusnya oke terimakasih",1
"barang sudah diterima, pengiriman cepat, packing rapi, recomended.. thx lazada",1
"Recomended, barang sesuai dgn yg diharapkan. Pemasangan mudah. Tinggal plug in saja.",1
"Pengiriman cepat, packing aman bubble wrap, kurir ramah dan sopan, mantap..",1
"mantap, berfungsi walaupun telat 1 hari dari tgl tpi gpp",1
"barang cepat sampai, packing bagus",1
barang sampai ditempat.. dengan aman.. packing oke.. sip pokoke,1
"sesuai pesanan, terimakasih.",1
"berfungsi dengan baik, praktis dan bonusnya bermanfaat",1
"sesuai dengan tgl yg di tentukan, berfungsi dengan baik.",1
"mantap gan, berfungsi dengan baik , warna usb biru. ada bonus otg. ",1
